19.1838052928685	17.8712905808783	1
10.5589614156311	19.3367001128448	1
19.6043826456966	18.3085365640991	1
10.4872635011359	13.5294227831778	1
19.9531264090158	14.7925852601356	1
10.3012000821791	12.6635007354843	1
19.7615353175184	12.0867625695631	1
19.1123995012739	12.1986758824564	1
18.8407694944606	15.8278464670178	1
11.0283386087991	13.5476007539274	1
11.8897925518796	11.5366623224284	1
10.9184591305036	17.8343769759220	1
11.4139371271365	16.3727217620199	1
10.0188053467490	13.8916275995555	1
18.7154343132647	19.5148593789154	1
19.2940817290034	16.6229577741793	1
19.5211696591432	15.8664455877666	1
10.6621195909501	13.6384579549299	1
19.8632444266165	18.4716912831045	1
18.6239105312605	15.5203916757357	1
10.5016476136983	13.5523686863388	1
11.0066552363799	14.4431329882273	1
11.2237723846865	19.7676691387562	1
19.2876104828267	14.9440551453291	1
18.5147713617008	14.3940813912430	1
18.3644225565615	17.1872643270369	1
19.7575581589909	10.9634343858396	1
19.7746950299831	18.0747046944026	1
11.0361177216784	13.2967501975446	1
18.5601810542354	17.1540157517695	1
19.8499153863749	10.4313673730440	1
18.7772088648417	10.7369380511052	1
18.3889187542416	14.9573307632305	1
10.4061671718297	15.2136578686484	1
11.6934142323249	13.1222253369932	1
19.7733881303602	13.8184302557809	1
10.5476864220334	16.0579829790247	1
18.0997105258145	13.9895195631217	1
19.5340934954465	18.5645831642187	1
18.4918662387916	15.2703401703202	1
10.6136302099850	13.6517401199115	1
18.3445370548588	14.2501955859752	1
19.5593874572571	18.6365646192030	1
18.0066068963075	18.3550169842094	1
10.8311444884514	19.2445385092818	1
11.5246272617691	17.0317617197929	1
18.6909388718595	11.4545549775599	1
11.3036770460780	11.1999265902135	1
19.9052120984333	13.1956261797752	1
18.4222436749440	19.2422417647551	1
19.5561989394450	13.6506437189463	1
11.6964793260167	15.4016301766820	1
18.7939888508104	13.4250010474472	1
19.8743174202200	14.6021149324227	1
19.2733630960543	16.4896585537686	1
19.3163923321293	12.9022528216496	1
19.7572569335915	15.3390878137651	1
18.0996311491637	10.2591834044372	1
11.2951566033670	14.9741735419175	1
18.8801142195093	11.7993688692525	1
10.4610772979899	17.4368328175912	1
18.1940714842647	10.3089614024869	1
10.0406526563490	17.8480878391480	1
18.4462218568085	14.5492331484052	1
10.2280023498983	10.1688677765416	1
18.0144268436542	18.5288759616615	1
18.0248087178188	16.0124042095269	1
18.5358085294816	14.4060674307571	1
11.0072128843167	13.9153496646668	1
11.5875797078993	13.8282639478254	1
11.1502632818874	15.3422000997471	1
18.7568528331854	11.5470235048669	1
10.1742102268380	18.6083252490647	1
19.3049535495534	17.9441679980388	1
10.2898554327562	16.9028475487725	1
11.8477489189219	17.5810753561943	1
18.3928370904480	15.8291758043294	1
19.6218813743700	19.3816371265120	1
18.0125383076035	14.7630369197999	1
11.9172315995833	17.7860965721361	1
18.5701423308189	10.6680494886646	1
19.9850247965961	11.3625783346382	1
18.3407823572150	14.4550194512225	1
10.8856773461050	18.8679281815561	1
10.3019996747183	16.2889541919245	1
11.4602921043243	11.2359197602632	1
18.7276088656471	11.3451794622805	1
18.1881830908179	17.3696945374053	1
18.3607244873032	18.3808684132800	1
10.4167076031826	12.3445725314869	1
18.6027723640926	16.3051255916254	1
10.2520490781177	11.6679212347735	1
19.6356858957491	15.9929538143681	1
11.7774968783260	15.3917068597458	1
10.9606337662730	10.9060374063896	1
19.2169861920023	14.2657357089771	1
10.1174606252268	14.0841018667897	1
11.7734927688990	16.0265885369670	1
11.8936021411561	18.9601923562486	1
11.1039699394042	18.0070235469830	1
19.4952072228026	11.4519983031323	1
18.1981912568787	16.5344402623041	1
18.5326252121773	16.9944547342649	1
18.4533669993780	18.9918680067964	1
19.8037408305361	11.5621777391833	1
11.2834561635704	13.0188462476959	1
19.6221191436794	14.2229872921833	1
